audit_status,cdli_id,factgrid_qid,live_cdli_id,live_label_en,live_description_en,label,artifact_type,period_id,period,period_time_range,statement_status,statement_value,statement_value_label,live_period_property,live_period_qid,live_period_label,provenience,primary_collection
no_expected_no_live,409584,Q2165298,P409584,Cuneiform Tablet CUNES 48-09-209,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409584",CUNES 48-09-209,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409592,Q2170480,P409592,Cuneiform Tablet CUNES 48-09-217,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409592",CUNES 48-09-217,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409603,Q2169107,P409603,Cuneiform Tablet CUNES 48-09-228,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409603",CUNES 48-09-228,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409615,Q2047159,P409615,Cuneiform Artifact CUNES 48-09-240,"CDLI artifact: tag; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409615",CUNES 48-09-240,tag,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409639,Q2165023,P409639,Cuneiform Artifact CUNES 48-09-264,"CDLI artifact: tag; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409639",CUNES 48-09-264,tag,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409642,Q2166784,P409642,Cuneiform Artifact CUNES 48-09-267,"CDLI artifact: tag; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409642",CUNES 48-09-267,tag,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409707,Q2167137,P409707,Cuneiform Tablet CUNES 48-09-332,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409707",CUNES 48-09-332,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409750,Q2144877,P409750,Cuneiform Tablet CUNES 48-10-046,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409750",CUNES 48-10-046,tablet,,,,,,,,,,uncertain (mod. uncertain),"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,410033,Q2167011,P410033,Cuneiform Tablet CUNES 48-12-115,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P410033",CUNES 48-12-115,tablet,,,,,,,,,,uncertain (mod. uncertain),"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,410048,Q2165209,P410048,Cuneiform Tablet CUNES 48-12-130,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P410048",CUNES 48-12-130,tablet,,,,,,,,,,uncertain (mod. uncertain),"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,410072,Q2169299,P410072,Cuneiform Tablet CUNES 48-12-154,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P410072",CUNES 48-12-154,tablet,,,,,,,,,,uncertain (mod. uncertain),"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,411049,Q2167713,P411049,Cuneiform Tablet CUNES 50-05-097,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P411049",CUNES 50-05-097,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,411065,Q2163971,P411065,Cuneiform Tablet CUNES 50-05-113,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P411065",CUNES 50-05-113,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,411966,Q2163674,P411966,Cuneiform Tablet CUNES 55-01-043,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P411966",CUNES 55-01-043,tablet,,,,,,,,,,uncertain (mod. uncertain),"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,412219,Q2163535,P412219,"Cuneiform Tablet CTMMA 2, 046","CDLI artifact: tablet; held by Metropolitan Museum of Art, New York, New York, USA; CDLI P412219","CTMMA 2, 046",tablet,,,,,,,,,,,"Metropolitan Museum of Art, New York, New York, USA"
no_expected_no_live,412223,Q2149395,P412223,"Cuneiform Tablet CTMMA 2, 050","CDLI artifact: tablet; held by Metropolitan Museum of Art, New York, New York, USA; CDLI P412223","CTMMA 2, 050",tablet,,,,,,,,,,,"Metropolitan Museum of Art, New York, New York, USA"
no_expected_no_live,412235,Q2168157,P412235,"Cuneiform Tablet CTMMA 2, 062","CDLI artifact: tablet; held by Metropolitan Museum of Art, New York, New York, USA; CDLI P412235","CTMMA 2, 062",tablet,,,,,,,,,,,"Metropolitan Museum of Art, New York, New York, USA"
no_expected_no_live,412262,Q2165282,P412262,"Cuneiform Tablet CTMMA 2, 091","CDLI artifact: tablet; held by Metropolitan Museum of Art, New York, New York, USA; CDLI P412262","CTMMA 2, 091",tablet,,,,,,,,,,,"Metropolitan Museum of Art, New York, New York, USA"
no_expected_no_live,412274,Q2170503,P412274,"Cuneiform Tablet CTMMA 2, 103","CDLI artifact: tablet; held by Metropolitan Museum of Art, New York, New York, USA; CDLI P412274","CTMMA 2, 103",tablet,,,,,,,,,,,"Metropolitan Museum of Art, New York, New York, USA"
no_expected_no_live,414461,Q2168968,P414461,"Cuneiform Tablet YOS 15, 006","CDLI artifact: tablet; held by Garrett-Evangelical Theological Seminary, Evanston, Illinois, USA; CDLI P414461","YOS 15, 006",tablet,,,,,,,,,,,"Garrett-Evangelical Theological Seminary, Evanston, Illinois, USA"
no_expected_no_live,416237,Q2169963,P416237,Cuneiform Tablet CULC 329,"CDLI artifact: tablet; held by Columbia University Library, New York, New York, USA; CDLI P416237",CULC 329,tablet,,,,,,,,,,,"Columbia University Library, New York, New York, USA"
no_expected_no_live,416276,Q2167666,P416276,Cuneiform Tablet CULC 368,"CDLI artifact: tablet; held by Columbia University Library, New York, New York, USA; CDLI P416276",CULC 368,tablet,,,,,,,,,,,"Columbia University Library, New York, New York, USA"
no_expected_no_live,420692,Q2163552,P420692,Cuneiform Tablet SMUI 1913.14.0311,"CDLI artifact: tablet; held by Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA; CDLI P420692",SMUI 1913.14.0311,tablet,,,,,,,,,,,"Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA"
no_expected_no_live,420702,Q2152412,P420702,Cuneiform Tablet SMUI 1913.14.0322,"CDLI artifact: tablet; held by Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA; CDLI P420702",SMUI 1913.14.0322,tablet,,,,,,,,,,,"Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA"
no_expected_no_live,420714,Q2167989,P420714,Cuneiform Tablet SMUI 1913.14.0334,"CDLI artifact: tablet; held by Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA; CDLI P420714",SMUI 1913.14.0334,tablet,,,,,,,,,,,"Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA"
no_expected_no_live,420738,Q2163731,P420738,Cuneiform Tablet SMUI 1913.14.0358,"CDLI artifact: tablet; held by Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA; CDLI P420738",SMUI 1913.14.0358,tablet,,,,,,,,,,,"Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA"
no_expected_no_live,420743,Q2165598,P420743,Cuneiform Tablet SMUI 1913.14.0363,"CDLI artifact: tablet; held by Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA; CDLI P420743",SMUI 1913.14.0363,tablet,,,,,,,,,,,"Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA"
no_expected_no_live,421345,Q2164709,P421345,Cuneiform Tablet SMUI 1913.14.1492,"CDLI artifact: tablet; held by Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA; CDLI P421345",SMUI 1913.14.1492,tablet,,,,,,,,,,,"Spurlock Museum, University of Illinois, Urbana-Champaign, Illinois, USA"
no_expected_no_live,421847,Q2170248,P421847,Cuneiform Tablet BM 098557,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421847",BM 098557,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,421851,Q2165542,P421851,Cuneiform Tablet BM 098566,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421851",BM 098566,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,421902,Q2170610,P421902,Cuneiform Tablet BM 098648,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421902",BM 098648,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,421914,Q2166380,P421914,Cuneiform Tablet BM 098670,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421914",BM 098670,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,421943,Q2168330,P421943,"Cuneiform Tablet MC 25, 629","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421943","MC 25, 629",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,421955,Q2167981,P421955,Cuneiform Tablet BM 098746,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421955",BM 098746,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,421980,Q2163539,P421980,Cuneiform Tablet BM 098774,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P421980",BM 098774,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422007,Q2167264,P422007,Cuneiform Tablet BM 098807,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422007",BM 098807,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422046,Q2169626,P422046,Cuneiform Tablet BM 098887,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422046",BM 098887,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422139,Q2165177,P422139,Cuneiform Tablet BM 099123,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422139",BM 099123,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422181,Q2162263,P422181,Cuneiform Tablet BM 099213,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422181",BM 099213,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422210,Q2163198,P422210,Cuneiform Tablet BM 099264,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422210",BM 099264,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422284,Q2165434,P422284,Cuneiform Tablet BM 105322,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422284",BM 105322,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422292,Q2170349,P422292,Cuneiform Tablet BM 114697,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422292",BM 114697,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422338,Q2170382,P422338,Cuneiform Tablet BM 121063,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422338",BM 121063,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422355,Q2163576,P422355,Cuneiform Tablet BM 121093,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422355",BM 121093,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422379,Q2168123,P422379,Cuneiform Tablet BM 121128,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422379",BM 121128,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422380,Q2168751,P422380,Cuneiform Tablet BM 121129,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422380",BM 121129,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422400,Q2146027,P422400,Cuneiform Tablet BM 122614,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422400",BM 122614,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422416,Q2169462,P422416,Cuneiform Tablet BM 122633,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422416",BM 122633,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422705,Q2163738,P422705,Cuneiform Tablet BM 127930,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422705",BM 127930,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422791,Q2166280,P422791,Cuneiform Tablet BM 128017,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422791",BM 128017,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422800,Q2168958,P422800,Cuneiform Tablet BM 128028,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422800",BM 128028,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422816,Q2047511,P422816,Cuneiform Tablet BM 128049,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422816",BM 128049,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422904,Q2167561,P422904,Cuneiform Tablet BM 128148,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422904",BM 128148,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,422945,Q2169915,P422945,Cuneiform Tablet BM 128192,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P422945",BM 128192,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,423246,Q2167438,P423246,Cuneiform Tablet BM 134520,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P423246",BM 134520,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,423303,Q2166494,P423303,Cuneiform Tablet BM 134784,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P423303",BM 134784,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,423342,Q2168819,P423342,Cuneiform Tablet BM 134827,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P423342",BM 134827,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,423378,Q2164714,P423378,Cuneiform Tablet Bod AB A 005,"CDLI artifact: tablet; held by Ashmolean Museum, Oxford, UK; CDLI P423378",Bod AB A 005,tablet,,,,,,,,,,,"Ashmolean Museum, Oxford, UK"
no_expected_no_live,423397,Q2164529,P423397,Cuneiform Tablet Bod AB A 026,"CDLI artifact: tablet; held by Ashmolean Museum, Oxford, UK; CDLI P423397",Bod AB A 026,tablet,,,,,,,,,,,"Ashmolean Museum, Oxford, UK"
no_expected_no_live,424147,Q2164728,P424147,Cuneiform Tablet MAH 16314,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Musée d'Art et d'Histoire, Geneva, Switzerland; CDLI P424147",MAH 16314,tablet,,,,,,,,,,uncertain (mod. uncertain),"Musée d'Art et d'Histoire, Geneva, Switzerland"
no_expected_no_live,427593,Q2166226,P427593,"Cuneiform Tablet MDP 57, 02",CDLI artifact: tablet; from Susa (mod. Shush); CDLI P427593,"MDP 57, 02",tablet,,,,,,,,,,Susa (mod. Shush),
no_expected_no_live,427602,Q2147535,P427602,"Cuneiform Tablet MDP 57, 11",CDLI artifact: tablet; from Susa (mod. Shush); CDLI P427602,"MDP 57, 11",tablet,,,,,,,,,,Susa (mod. Shush),
no_expected_no_live,427985,Q2165859,P427985,Cuneiform Artifact BM 090373,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P427985",BM 090373,brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428426,Q2162079,P428426,Cuneiform Artifact BM 114296,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428426",BM 114296,brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428627,Q2165507,P428627,Cuneiform Artifact BM 137860,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428627",BM 137860,brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428631,Q2168452,P428631,Cuneiform Artifact BM 138718,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428631",BM 138718,brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428666,Q2166208,P428666,Cuneiform Artifact P428666,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428666","1919-10-11, 2479 unpublished unassigned ?",brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428689,Q2165478,P428689,Cuneiform Artifact P428689,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428689","1929-10-12, 0193 unpublished unassigned ?",brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428758,Q2163628,P428758,Cuneiform Artifact N 2025,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428758",N 2025,brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,428762,Q2150328,P428762,Cuneiform Artifact N 2033,"CDLI artifact: brick; held by British Museum, London, UK; CDLI P428762",N 2033,brick,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,429165,Q2167798,P429165,Cuneiform Tablet MAH 00000F13,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Musée d'Art et d'Histoire, Geneva, Switzerland; CDLI P429165",MAH 00000F13,tablet,,,,,,,,,,uncertain (mod. uncertain),"Musée d'Art et d'Histoire, Geneva, Switzerland"
no_expected_no_live,429470,Q1090978,P429470,Cuneiform Tablet P429470,"CDLI artifact: tablet; held by P. J., USA; CDLI P429470",Anonymous 429470 unpublished unassigned ?,tablet,,,,,,,,,,,"P. J., USA"
no_expected_no_live,429866,Q2168066,P429866,Cuneiform Tablet SE 138 (missing),"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Couvent Saint-Étienne, Jerusalem; CDLI P429866",SE 138 (missing),tablet,,,,,,,,,,uncertain (mod. uncertain),"Couvent Saint-Étienne, Jerusalem"
no_expected_no_live,429889,Q2168274,P429889,Cuneiform Artifact CDLI Seals 001481 (physical),"CDLI artifact: Cylinder seal; held by Studium Biblicum Franciscanum Archaeological Museum, Jerusalem; CDLI P429889",CDLI Seals 001481 (physical),Cylinder seal,,,,,,,,,,,"Studium Biblicum Franciscanum Archaeological Museum, Jerusalem"
no_expected_no_live,430104,Q2164965,P430104,Cuneiform Artifact GMII 1336 ?,"CDLI artifact: cone; held by Pushkin State Museum of Fine Arts, Moscow, Russian Federation; CDLI P430104",GMII 1336 ?,cone,,,,,,,,,,,"Pushkin State Museum of Fine Arts, Moscow, Russian Federation"
no_expected_no_live,430997,Q2169096,P430997,"Cuneiform Tablet RA 028, 105",CDLI artifact: tablet; CDLI P430997,"RA 028, 105",tablet,,,,,,,,,,,
no_expected_no_live,431369,Q2032021,P431369,Cuneiform Tablet SE 089,"CDLI artifact: tablet; held by Couvent Saint-Étienne, Jerusalem; CDLI P431369",SE 089,tablet,,,,,,,,,,,"Couvent Saint-Étienne, Jerusalem"
no_expected_no_live,431386,Q2142926,P431386,Cuneiform Tablet SE 107,"CDLI artifact: tablet; held by Couvent Saint-Étienne, Jerusalem; CDLI P431386",SE 107,tablet,,,,,,,,,,,"Couvent Saint-Étienne, Jerusalem"
no_expected_no_live,431390,Q2169581,P431390,Cuneiform Tablet SE 112,"CDLI artifact: tablet; held by Couvent Saint-Étienne, Jerusalem; CDLI P431390",SE 112,tablet,,,,,,,,,,,"Couvent Saint-Étienne, Jerusalem"
no_expected_no_live,431410,Q2168418,P431410,Cuneiform Artifact CDLI Seals 006368 (physical),"CDLI artifact: Cylinder seal; held by Couvent Saint-Étienne, Jerusalem; CDLI P431410",CDLI Seals 006368 (physical),Cylinder seal,,,,,,,,,,,"Couvent Saint-Étienne, Jerusalem"
no_expected_no_live,432800,Q2169318,P432800,"Cuneiform Tablet OrSP 2, p. 56-57, tab. I, III.","CDLI artifact: tablet; held by Montserrat Museum, Barcelona, Spain; CDLI P432800","OrSP 2, p. 56-57, tab. I, III.",tablet,,,,,,,,,,,"Montserrat Museum, Barcelona, Spain"
no_expected_no_live,432945,Q2169547,P432945,Cuneiform Tablet Fs Sanmartín 293-298 MM unn. 08,"CDLI artifact: tablet; held by Montserrat Museum, Barcelona, Spain; CDLI P432945",Fs Sanmartín 293-298 MM unn. 08,tablet,,,,,,,,,,,"Montserrat Museum, Barcelona, Spain"
no_expected_no_live,433179,Q2170327,P433179,Cuneiform Tablet X.3.207 unpublished assigned,"CDLI artifact: tablet; held by Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA; CDLI P433179",X.3.207 unpublished assigned,tablet,,,,,,,,,,,"Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA"
